"N°DPE","Date_réception_DPE","Date_établissement_DPE","Date_visite_diagnostiqueur","Modèle_DPE","N°_DPE_remplacé","Date_fin_validité_DPE","Version_DPE","N°_DPE_immeuble_associé","Appartement_non_visité_(0/1)","Méthode_application_DPE","N°_immatriculation_copropriété","N°_RPLS_logement","Invariant_fiscal_logement","Etiquette_DPE","Etiquette_GES","Type_bâtiment","Type_installation_chauffage","Type_installation_ECS_(général)","Hauteur_sous-plafond","Nombre_appartement","Nombre_niveau_immeuble","Nombre_niveau_logement","Surface_habitable_immeuble","Surface_tertiaire_immeuble","Surface_habitable_logement","Classe_inertie_bâtiment","Typologie_logement","Position_logement_dans_immeuble","Classe_altitude","Zone_climatique_","Adresse_brute","Nom__commune_(BAN)","Code_INSEE_(BAN)","N°_voie_(BAN)","Identifiant__BAN","Adresse_(BAN)","Code_postal_(BAN)","Score_BAN","Nom__rue_(BAN)","Coordonnée_cartographique_X_(BAN)","Coordonnée_cartographique_Y_(BAN)","Code_postal_(brut)","N°_étage_appartement","Nom_résidence","Complément_d'adresse_bâtiment","Cage_d'escalier","Complément_d'adresse_logement","Statut_géocodage","Nom__commune_(Brut)","N°_département_(BAN)","N°_région_(BAN)","Conso_5_usages_é_finale","Conso_5_usages/m²_é_finale","Conso_chauffage_é_finale","Conso_chauffage_dépensier_é_finale","Conso_éclairage_é_finale","Conso_ECS_é_finale","Conso_ECS_dépensier_é_finale","Conso_refroidissement_é_finale","Conso_refroidissement_dépensier_é_finale","Conso_auxiliaires_é_finale","Conso_5_usages_é_primaire","Conso_5_usages_par_m²_é_primaire","Conso_chauffage_é_primaire","Conso_chauffage_dépensier_é_primaire","Conso_éclairage_é_primaire","Conso_ECS_é_primaire","Conso_ECS_dépensier_é_primaire","Conso_refroidissement_é_primaire","Conso_refroidissement_dépensier_é_primaire","Conso_auxiliaires_é_primaire","Emission_GES_5_usages","Emission_GES_5_usages_par_m²","Emission_GES_chauffage","Emission_GES_chauffage_dépensier","Emission_GES_éclairage","Emission_GES_ECS","Emission_GES_ECS_dépensier","Emission_GES_refroidissement","Emission_GES_refroidissement_dépensier","Emission_GES_auxiliaires","Conso_5_usages_énergie_n°1","Conso_chauffage_énergie_n°1","Conso_ECS_énergie_n°1","Coût_5_usages_énergie_n°1","Coût_chauffage_énergie_n°1","Coût_ECS_énergie_n°1","Emission_GES_5_usages_énergie_n°1","Emission_GES_chauffage_par_énergie_n°1","Emission_GES_ECS_par_énergie_n°1","Type_énergie_n°1","Conso_5_usages_énergie_n°2","Conso_chauffage_énergie_n°2","Conso_ECS_énergie_n°2","Coût_5_usages_énergie_n°2","Coût_chauffage_énergie_n°2","Coût_ECS_énergie_n°2","Emission_GES_5_usages_énergie_n°2","Emission_GES_chauffage_par_énergie_n°2","Emission_GES_ECS_par_énergie_n°2","Type_énergie_n°2","Conso_5_usages_énergie_n°3","Conso_chauffage_énergie_n°3","Conso_ECS_énergie_n°3","Coût_5_usages_énergie_n°3","Coût_chauffage_énergie_n°3","Coût_ECS_énergie_n°3","Emission_GES_5_usages_énergie_n°3","Emission_GES_chauffage_par_énergie_n°3","Emission_GES_ECS_par_énergie_n°3","Type_énergie_n°3","Coût_total_5_usages","Coût_chauffage","Coût_chauffage_dépensier","Coût_éclairage","Coût_ECS_dépensier","Coût_ECS","Coût_refroidissement","Coût_refroidissement_dépensier","Coût_auxiliaires","Logement_traversant_(0/1)","Présence_brasseur_air_(0/1)","Indicateur_confort_été","Isolation_toiture_(0/1)","Protection_solaire_exterieure_(0/1)","Inertie_lourde_(0/1)","Deperditions_baies_vitrées","Deperditions_enveloppe","Déperditions_murs","Deperditions_planchers_bas","Deperditions_planchers_hauts","Déperditions_ponts_thermiques","Déperditions_portes","Déperditions_renouvellement_air","Qualité_isolation_enveloppe","Qualité_isolation_menuiseries","Qualité_isolation_murs","Qualité_isolation_plancher_bas","Ubat_W/m²_K","Qualité_isolation_plancher_haut_comble_aménagé","Besoin_chauffage","Besoin_ECS","Besoin_refroidissement","Conso_chauffage_installation_chauffage_n°1","Description_installation_chauffage_n°1","Configuration_installation_chauffage_n°1","Type_installation_chauffage_n°1","Surface_chauffée_installation_chauffage_n°1","Type_émetteur_installation_chauffage_n°1","Conso_chauffage_générateur_n°1_installation_n°1","Type_générateur_n°2_installation_n°1","Conso_chauffage_dépensier_générateur_n°1_installation_n°1","Type_énergie_générateur_n°1_installation_n°1","Type_générateur_n°1_installation_n°1","Usage_générateur_n°1_installation_n°1","Conso_chauffage_générateur_n°2_installation_n°1","Conso_chauffage_dépensier_générateur_n°2_installation_n°1","Type_énergie_générateur_n°2_installation_n°1","Usage_générateur_n°2_installation_n°1","Conso_chauffage_installation_chauffage_n°2","Description_installation_chauffage_n°2","Configuration_installation_chauffage_n°2","Type_installation_chauffage_n°2","Surface_chauffée_installation_chauffage_n°2","Type_émetteur_installation_chauffage_n°2","Conso_chauffage_générateur_n°1_installation_n°2","Conso_chauffage_dépensier_générateur_n°1_installation_n°2","Type_énergie_générateur_n°1_installation_n°2","Type_générateur_n°1_installation_n°2","Usage_générateur_n°1_installation_n°2","Conso_chauffage_générateur_n°2_installation_n°2","Conso_chauffage_dépensier_générateur_n°2_installation_n°2","Type_énergie_générateur_n°2_installation_n°2","Type_générateur_n°2_installation_n°2","Usage_générateur_n°2_installation_n°2","Clé_répartition_chauffage","Conso_é_finale_installation_ECS","Description_installation_ECS","Configuration_installation_ECS","Type_installation_ECS","Type_installation_solaire","Nombre_logements_desservis_par_installation_ECS","Production_ecs_solaire_installation","Surface_habitable_desservie_par_installation_ECS","Conso_é_finale_générateur_ECS_n°1","COP_générateur_ECS_n°1","Description_générateur_ECS_n°1","Type_énergie_générateur_ECS_n°1","Type_générateur_ECS_n°1","Usage_générateur_ECS_n°1","Volume_stockage_générateur_ECS_n°1","Conso_é_finale_générateur_ECS_n°2","COP_générateur_ECS_n°2","Description_générateur_ECS_n°2","Type_énergie_générateur_ECS_n°2","Type_générateur_ECS_n°2","Usage_générateur_ECS_n°2","Volume_stockage_générateur_ECS_n°2","Type_ventilation","Surface_ventilée","Ventilation_postérieure_2012_(0/1)","Besoin_refroidissement_annuel","Conso_refroidissement_annuel","Description_générateur_froid","Type_générateur_froid","Surface_climatisée","Catégorie_ENR","Electricité_PV_autoconsommée","Système_production_électricité_origine_renouvelable","Présence_production_PV_(0/1)","Production_électricité_PV_kWh","Production_électricité_PV_kWh/m²","Surface_totale_capteurs_photovoltaïque","Nombre_module","Type_énergie_principale_chauffage","Type_énergie_principale_ECS","Déperditions_totales_logement","Déperditions_totales_bâtiment","Conso_5_usages_é_finale_énergie_n°1"
"2253N2815670L","2022-11-24","2022-11-23","2022-11-01","DPE NEUF logement : RT2012",,"2032-11-22",2.2,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : maison individuelle",,,,"A","A","maison",,,2.5,1,1,1,78.1,,78.1,,,,,,"Lotissement ''Le Clos des Primevères'' - Lot n°9","Chemazé","53066",,"53066_0333","Impasse des Primeveres 53200 Chemazé","53200",0.45,"Impasse des Primeveres",417750.82,6749607.96,"53200",,,,,"1-22-0698 - FARIBAULT - DPE-1-LogZone","adresse non géocodée ban car aucune correspondance trouvée","CHEMAZE","53","52",1594.4,20.4,872,1011.5,140.7,516,727.6,0,0,0,3667,47,2005.6,2326.5,323.6,1673.4,1186.8,0,0,0,116.3,1.5,68.9,79.9,9.7,47.3,33.5,0,0,0,,,,,204,121,13.9,,,"Électricité",,,,,,,,,,,,,,,,,,,,,373,204,236.6,33,170.6,121,0,0,0,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Il existe plusieurs descriptifs ENR",,,,,,,,"Électricité",,,,1594.4
"2353N0330694M","2023-02-01","2023-01-31","2022-12-20","DPE NEUF logement : RT2012",,"2033-01-30",2.2,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : maison individuelle",,,,"B","B","maison",,,2.5,1,1,1,70.1,,70.1,,,,,,"Lotissement Le Grand Paumaillé
4 Rue Auguste Renoi","Château-Gontier-sur-Mayenne","53062","4","53215_0003_00004","4 Rue Auguste Renoir 53200 Château-Gontier-sur-Mayenne","53200",0.33,"Rue Auguste Renoir",422323.89,6752605.89,"53200",,,,,"3-Batiment n 4-1-LogZone","adresse non géocodée ban car aucune correspondance trouvée","SAINT-FORT","53","52",3473.5,49.5,1940,2250.4,140.9,1318,1858.4,0,0,16.6,3786.2,54,1962.1,2276,324.1,1873,1328.4,0,0,38.1,750.3,10.7,437.9,507.9,9.7,420,297.9,0,0,1.1,,,,,214,146,0,,,"Gaz naturel",,,,,5,2,14.5,,,"Électricité",,,,,,,,,,,430,219,254,41,208.7,148,0,0,5,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"panneaux solaires photovoltaïques",,,,,,,,"Gaz naturel",,,,3233
"2205N3133913S","2022-12-23","2022-12-22","2022-12-12","DPE NEUF logement : RT2012",,"2032-12-21",2.2,,,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,105.4,,,,"inférieur à 400m","H1c","19 Rue C.D. Noblecourt","Laval","53130","19","53130_5501_00019","19 Rue C Desroches Noblecourt 53000 Laval","53000",0.64,"Rue C Desroches Noblecourt",416357.77,6782962.48,"05300",0,,"2022.12.23.HUARD.MB00094",,,"adresse géocodée ban à l'adresse","LAVAL","53","52",1893.2,17,1062.4,1232.3,204.3,517.6,729.8,0,0,109,4354.3,41,2443.4,2443.4,469.9,1190.4,1190.4,0,0,250.6,138.6,1,83.9,83.9,14.1,33.6,33.6,0,0,7,,,,,233,113.5,138.6,,,"Électricité",,,,,,,,,,,,,,,,,,,,,415.3,233,233,44.8,113.5,113.5,0,0,23.9,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,"Électricité",,,,1893.2
"2253N1825098N","2022-08-10","2022-08-09","2022-08-09","DPE NEUF logement : RT2012",,"2032-08-08",2.1,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : maison individuelle",,,,"A","A","maison",,,2.5,1,1,1,124.9,,124.9,,,,,,"La Mitraie III","Château-Gontier-sur-Mayenne","53062",,"53062_odsmfg","La Mitraie 53200 Château-Gontier-sur-Mayenne","53200",0.58,"La Mitraie",424936.4,6753559.29,"53200",,,,,,"adresse non géocodée ban car aucune correspondance trouvée","AZE","53","52",2643.2,21.2,1508,1749.3,233.3,762,1074.4,0,0,15.6,6079.4,48.7,3468.4,4023.3,536.5,2471.2,1752.6,0,0,35.8,193.7,1.6,119.1,138.2,16.1,69.8,49.5,0,0,1,,,,,298,151,25.1,,,"Électricité",,,,,,,,,,,,,,,,,,,,,523,298,345.7,46,212.9,151,0,0,3,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,"Électricité",,,,2643.2
"2253N0824429G","2022-04-20","2022-04-19","2022-04-05","DPE NEUF logement : RT2012",,"2032-04-18",2.1,,,"dpe maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,100,,,,"inférieur à 400m","H2b","CHEMIN DU COUDRAY","Montigné-le-Brillant","53157",,"53157_gd6xcf","Le Coudray 53970 Montigné-le-Brillant","53970",0.37,,414906.86,6774849.39,"53970",0,,,,,"adresse géocodée ban à l'adresse","MONTIGNÉ-LE-BRILLANT","53","52",1855.9,18,1050.1,1218.1,183.2,500.6,705.9,0,0,122.1,4268.6,42,2415.1,2415.1,421.2,1151.4,1151.4,0,0,280.8,135.9,1,83,83,12.6,32.5,32.5,0,0,7.8,,,,,232,110.6,135.9,,,"Électricité",,,,,,,,,,,,,,,,,,,,,410.1,232,232,40.5,110.6,110.6,0,0,27,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,"Électricité",,,,1855.9
"2353N4250829X","2023-12-11","2023-12-10","2023-11-30","DPE NEUF logement : RT2012","2353N4201186O","2033-12-09",2.3,,,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,1,,1,,,84,,,,"inférieur à 400m","H2b","1 Impasse de Quifeu","Saint-Germain-le-Fouilloux","53224","1bis","53224_0084_00001_bis","1bis Impasse de Quifeu 53240 Saint-Germain-le-Fouilloux","53240",0.39,"Impasse de Quifeu",418313.58,6788368.15,"53240",0,,"MA/23-12/BOC/0010105",,,"adresse géocodée ban à l'adresse","SAINT-GERMAIN-LE-FOUILLOUX","53","52",4282.7,50,2734.6,3172.1,158.2,1299.5,1832.3,0,0,90.4,4650,55,2764,2764,363.9,1314.2,1314.2,0,0,207.9,927.3,11,617.4,617.4,10.9,293.2,293.2,0,0,5.8,,,,,308.2,146.5,927.3,,,"Gaz naturel",,,,,308.2,146.5,927.3,,,"Électricité",,,,,,,,,,,526.8,308.2,308.2,45.9,146.5,146.5,0,0,26.2,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,4282.7
"2253N0172728V","2022-01-28","2022-01-27","2022-01-26","DPE NEUF logement : RT2012",,"2032-01-26",2,,,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,112.5,,,,"inférieur à 400m","H2b","des Cèpes","Argentré","53007",,"53007_0113","Rue des Cèpes 53210 Argentré","53210",0.87,,429355.75,6782813.34,"53210",,"Lotissement Les Coprins II -Lot 19",,,,"adresse géocodée ban à l'adresse","ARGENTRÉ","53","52",1874,16.7,1013.8,1176,199.7,568.3,801.4,0,0,92.2,4310.1,38.3,2331.7,2704.8,459.3,1307.2,1843.1,0,0,212,119.9,1.1,64.9,75.3,12.8,36.4,51.3,0,0,5.9,,,,,223.2,125.1,119.9,,,"Électricité",,,,,,,,,,,,,,,,,,,,,412.6,223.2,258.9,44,176.4,125.1,0,0,20.3,1,0,"moyen",1,1,0,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.35,"très bonne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Il existe plusieurs descriptifs ENR",,,,,,,,"Électricité",,,,1874
"2253N2431256H","2022-10-18","2022-10-17","2022-09-27","DPE NEUF logement : RT2012",,"2032-10-16",2.2,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : maison individuelle",,,,"B","A","maison",,,2.5,1,1,1,113.2,,113.2,,,,,,"2 Bis Rue de la Croix Couverte","Saint-Fraimbault-de-Prières","53216","2bis","53216_0009_00002_bis","2bis Rue de la Croix Couverte 53300 Saint-Fraimbault-de-Prières","53300",0.78,"Rue de la Croix Couverte",434642.65,6811391.45,"53300",,,,,"1-Bâtiment-1-LogZone","adresse non géocodée ban car aucune correspondance trouvée","Saint Fraimbault de Prieres","53","52",5259.5,46.5,2820,3271.2,216,2156,3040,0,0,0,12096.9,106.9,6486,7523.8,496.8,6991.9,4958.8,0,0,0,382.1,3.4,222.8,258.4,14.9,197.6,140.1,0,0,0,,,,,494,378,19.2,,,"Électricité",,,,,,,,,,,,,,,,,,,,,922,494,573,38,533,378,0,0,0,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,5259.5
"2153N0008393F","2021-07-05","2021-07-05","2021-07-01","DPE NEUF logement : RE2020",,"2031-07-04",1,,,"dpe maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,100.8,,,,"inférieur à 400m","H2b","LOTISSEMENT LE HAUT SURIGNE","Louvigné","53141",,"53141_B280","Le Haut Sarigne 53210 Louvigné","53210",0.35,,429000.34,6779308.69,"53210",0,,,,,"adresse géocodée ban à l'adresse","LOUVIGNÉ","53","52",1779,17,901.5,1045.7,192.3,492.8,694.9,0,0,192.3,4091.6,40,2073.5,2073.5,442.3,1133.5,1133.5,0,0,442.3,128.8,1,71.2,71.2,13.3,32,32,0,0,12.3,,,,,269.8,147.5,128.8,,,"Électricité",,,,,,,,,,,,,,,,,,,,,532.4,269.8,269.8,57.6,147.5,147.5,0,0,57.6,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779
"2153N0396656K","2021-09-27","2021-09-27","2021-09-21","DPE NEUF logement : RE2020",,"2031-09-26",1,,,"dpe maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,100.6,,,,"inférieur à 400m","H2b","LOTISSEMENT LA REVEURIE 5","Saint-Pierre-la-Cour","53247",,"53247_gdebkg","La Reveurie 53410 Saint-Pierre-la-Cour","53410",0.47,,401162.87,6786301.17,"53410",0,,,,,"adresse géocodée ban à l'adresse","ST PIERRE LA COUR","53","52",1924.8,19,1070.7,1242,180.5,505.3,712.4,0,0,168.4,4427,44,2462.5,2462.5,415,1162.1,1162.1,0,0,387.4,140.7,1,84.6,84.6,12.5,32.8,32.8,0,0,10.8,,,,,313.7,148,140.7,,,"Électricité",,,,,,,,,,,,,,,,,,,,,563.9,313.7,313.7,52.9,148,148,0,0,49.3,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,,,,,1924.8
"2453N3702869O","2024-10-21","2024-10-20","2024-10-20","DPE NEUF logement : RT2012",,"2034-10-19",2.4,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : maison individuelle",,,,"A","A","maison",,,2.5,1,1,1,98.4,,98.4,,,,,,"4 Rue des Bleuets","Saint-Pierre-la-Cour","53247","4","53247_0147_00004","4 rue des Bleuets 53410 Saint-Pierre-la-Cour","53410",0.8,"rue des Bleuets",400850.44,6786348.91,"53410",,,,,"1-MAISON-1-LogZone","adresse non géocodée ban car aucune correspondance trouvée","Saint-Pierre-la-Cour","53","52",1859.8,18.9,974.2,1130,167.3,629.8,888,0,0,9.8,4277.4,43.4,2240.6,2599.1,384.7,1448.4,2042.3,0,0,22.6,135.1,1.3,77,89.3,11.5,40.9,57.7,0,0,0.6,,,,,267,173,17.2,,,"Électricité",,,,,,,,,,,,,,,,,,,,,511,267,309.7,46,243.9,173,0,0,3,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,"Électricité",,,,1859.8
"2153N0576013T","2021-10-26","2021-10-26","2021-10-19","DPE NEUF logement : RE2020",,"2031-10-25",1.1,,,"dpe maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,139.8,,,,"inférieur à 400m","H2b","DOMAINE DE LA PERRIERE","Saint-Jean-sur-Mayenne","53229",,"53229_0112","Rue de la Perrière 53240 Saint-Jean-sur-Mayenne","53240",0.43,,420634.71,6788150.81,"53240",0,,,,,"adresse géocodée ban à l'adresse","SAINT-JEAN-SUR-MAYENNE","53","52",2389.4,17,1461.2,1694.9,275,550.1,775.6,0,0,103.1,5495.6,39,3360.6,3360.6,632.6,1265.2,1265.2,0,0,237.2,176.8,1,115.4,115.4,19,35.8,35.8,0,0,6.6,,,,,423.8,159.6,176.8,,,"Électricité",,,,,,,,,,,,,,,,,,,,,693.1,423.8,423.8,79.8,159.6,159.6,0,0,29.9,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,,,,,2389.4
"2453N3848884N","2024-10-31","2024-10-30","2024-10-08","DPE NEUF logement : RT2012",,"2034-10-29",2.4,,,"dpe issu d'une étude energie environement réglementaire RE2020 bâtiment : maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,109.8,,,,"inférieur à 400m","H2b","Rue de la Promenade
LOTISSEMENT*","Houssay","53117",,"53117_0036","Rue de la Promenade 53360 Houssay","53360",0.37,"Rue de la Promenade",420626.01,6763869.5,"53360",0,,"MA/24-10/COT/000480",,,"adresse géocodée ban à l'adresse","HOUSSAY","53","52",1943.5,17,790.6,917,219.6,779.6,1099.2,32.9,38.5,120.8,4470,40,1818.3,1818.3,505.1,1793,1793,75.8,75.8,277.8,138.1,1,62.5,62.5,15.2,50.7,50.7,2.1,2.1,7.7,,,,,214.1,211.1,138.1,,,"Électricité",,,,,,,,,,,,,,,,,,,,,526.4,214.1,214.1,59.5,211.1,211.1,8.9,8.9,32.7,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,1943.5
"2253N0887542R","2022-04-27","2022-04-26","2022-04-18","DPE NEUF logement : RT2012",,"2032-04-25",2.1,,,"dpe maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,74,,,,"inférieur à 400m","H2b","8 Ruelle du Lavoir","Pontmain","53181","8","53181_0031_00008","8 Ruelle du Lavoir 53220 Pontmain","53220",0.94,"Ruelle du Lavoir",399965.89,6823007.52,"53220",0,,,,"Etage : NC","adresse non géocodée ban car aucune correspondance trouvée","PONTMAIN","53","52",1470,19,842.8,977.6,147,392,552.7,0,0,88.2,3381,45,1938.4,1938.4,338.1,901.6,901.6,0,0,202.9,107.8,1,66.6,66.6,10.1,25.5,25.5,0,0,5.6,,,,,204,94.9,107.8,,,"Électricité",,,,,,,,,,,,,,,,,,,,,355.8,204,204,35.6,94.9,94.9,0,0,21.3,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","bonne",0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,1470
"2253N1714853I","2022-07-27","2022-07-26","2022-07-18","DPE NEUF logement : RT2012",,"2032-07-25",2.1,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : maison individuelle",,,,"A","A","maison",,,2.5,1,1,1,144.9,,144.9,,,,,,"Chemin du Bouilli","Craon","53084",,"53084_0185","Chemin du Bouillon 53400 Craon","53400",0.7,"Chemin du Bouillon",403051.16,6756311.5,"53400",,,,,,"adresse non géocodée ban car aucune correspondance trouvée","CRAON","53","52",2069.6,14.3,1009,1170.4,243.5,678,956,0,0,17.4,4760,32.9,2320.7,2692,560,2198.8,1559.4,0,0,40,149.5,1,79.7,92.5,16.8,62.1,44.1,0,0,1.1,,,,,215,144,25.7,,,"Électricité",,,,,,,,,,,,,,,,,,,,,441,215,249.4,52,203,144,0,0,4,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,"Électricité",,,,2069.6
"2453N4071289O","2024-11-19","2024-11-18","2024-10-22","DPE NEUF logement : RT2012",,"2034-11-17",2.4,,,"dpe issu d'une étude energie environement réglementaire RE2020 bâtiment : maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,137.7,,,,"inférieur à 400m","H2b","LOTISSEMENT ARBOREA","Saint-Berthevin","53201",,"53201_1340","Rue René Penot 53940 Saint-Berthevin","53940",0.53,"Rue René Penot",415113.83,6781107.49,"53940",0,,"MA/24-11/COT/000490",,,"adresse géocodée ban à l'adresse","SAINT-BERTHEVIN","53","52",1900.3,13,716,830.6,261.6,757.4,1067.9,27.5,32.2,137.7,4370.6,31,1646.9,1646.9,601.7,1741.9,1741.9,63.3,63.3,316.7,134.4,1,56.6,56.6,18.1,49.2,49.2,1.8,1.8,8.8,,,,,195.3,206.5,134.4,,,"Électricité",,,,,,,,,,,,,,,,,,,,,518.2,195.3,195.3,71.3,206.5,206.5,7.5,7.5,37.5,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,"Électricité",,,,1900.3
"2353N2790792Q","2023-08-23","2023-06-26","2023-06-26","DPE NEUF logement : RT2012",,"2033-06-25",2.3,"2353N2166823V",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,,,5,,,66.1,,,,"inférieur à 400m","H2b","84 rue Chanteloup","Laval","53130","84","53130_1050_00084","84 Rue Chanteloup 53000 Laval","53000",0.97,"Rue Chanteloup",419983.19,6780182.49,"53000",3,,,,"303","adresse géocodée ban à l'adresse","LAVAL","53","52",3198.4,48.4,758.5,879.9,136.7,2263.7,3191.8,0,0,39.4,3563.3,53.9,781,905.9,314.5,2377.1,3351.7,0,0,90.7,680.3,10.3,169.4,196.5,8.8,499.6,704.5,0,0,2.5,,,,,91.5,268.7,662.3,,,"Gaz naturel",,,,,5,25.3,18,,,"Électricité",,,,,,,,,,,441.6,96.5,112,39.7,414.5,294,0,0,11.4,0,0,"moyen",1,1,1,,,,,,,,,"moyenne","insuffisante","très bonne","bonne",0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,2917.7
"2253N1088259O","2022-05-18","2022-05-17","2022-05-11","DPE NEUF logement : RT2012",,"2032-05-16",2.1,,,"dpe maison individuelle",,,,"A","A","maison",,,2.5,,,1,,,77.6,,,,"inférieur à 400m","H2b","LOTISSEMENT LES GRANDES MEES","Saint-Jean-sur-Mayenne","53229",,"53229_B395","Les Grands Mees 53240 Saint-Jean-sur-Mayenne","53240",0.4,,420262.46,6788489.31,"53240",0,,,,,"adresse géocodée ban à l'adresse","ST JEAN SUR MAYENNE","53","52",1479.6,19,762.8,884.8,147,468.7,660.9,0,0,101.1,3403.1,43,1754.4,1754.4,338.2,1078,1078,0,0,232.5,107.3,1,60.3,60.3,10.1,30.5,30.5,0,0,6.5,,,,,184.1,113.1,107.3,,,"Électricité",,,,,,,,,,,,,,,,,,,,,357.1,184.1,184.1,35.5,113.1,113.1,0,0,24.4,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pompe à chaleur",,,,,,,,"Électricité",,,,1479.6
